"speech","word","n","total","tf","idf","tf_idf"
"Selma","oceans",1,3690,0.0002710027100271,0,0
"Selma","officers",1,3690,0.0002710027100271,0,0
"Selma","officials",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","oh",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","ones",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","opened",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","order",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","ordinary",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","organize",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","organized",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","ought",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","ours",1,3690,0.0002710027100271,0,0
"Selma","ourselves",1,3690,0.0002710027100271,0,0
"Selma","outcomes",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","outlier",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","outside",1,3690,0.0002710027100271,0,0
"Selma","oval",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","overcrowded",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","owe",1,3690,0.0002710027100271,0,0
"Selma","owned",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","passion",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","patient",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","patriots",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","peace",1,3690,0.0002710027100271,0,0
"Selma","peoples",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","perpetually",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","photos",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","physically",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","pick",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","pine",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","pioneers",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","pitches",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","plain",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","plant",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","plante",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","play",1,3690,0.0002710027100271,0,0
"Selma","pledge",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","poets",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","pointing",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","police",1,3690,0.0002710027100271,0,0
"Selma","policing",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","polling",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","pool",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","possess",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","possible",1,3690,0.0002710027100271,0,0
"Selma","poverty",1,3690,0.0002710027100271,0,0
"Selma","powerful",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","powerless",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","praised",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","praises",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","prayer",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","preacher",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","preordained",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","presence",1,3690,0.0002710027100271,0,0
"Selma","prison",1,3690,0.0002710027100271,0,0
"Selma","prisons",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","privilege",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","problem",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","product",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","profoundly",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","project",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","promised",1,3690,0.0002710027100271,0,0
"Selma","prophet",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","proposed",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","proud",1,3690,0.0002710027100271,0,0
"Selma","proved",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","purpose",1,3690,0.0002710027100271,0,0
"Selma","purposes",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","pursuit",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","push",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","quality",1,3690,0.0002710027100271,0,0
"Selma","question",1,3690,0.0002710027100271,0,0
"Selma","questioned",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","quipped",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","racism",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","rail",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","raise",1,3690,0.0002710027100271,0,0
"Selma","raised",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","ralph",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","ranch",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","rancor",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","rare",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","rates",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","reaching",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","ready",1,3690,0.0002710027100271,0,0
"Selma","reagan",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","realize",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","reasserting",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","reckless",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","reflected",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","registering",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","rejected",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","rejoice",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","religious",1,3690,0.0002710027100271,0,0
"Selma","remain",1,3690,0.0002710027100271,0,0
"Selma","remake",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","renew",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","repay",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","report's",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","republican",1,3690,0.0002710027100271,0,0
"Selma","reputation",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","responsibilities",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","responsibility",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","rested",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","restore",1,3690,0.0002710027100271,0,0
"Selma","result",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","reverberate",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","reverend",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","revolution",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","ride",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","ripe",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","ripples",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","rise",1,3690,0.0002710027100271,0,0
"Selma","risking",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","road",1,3690,0.0002710027100271,0,0
"Selma","roadblocks",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","roadmap",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","robinson",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","rock",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","rod",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","rule",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","rungs",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","rushed",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","sacajawea",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","sacred",1,3690,0.0002710027100271,0,0
"Selma","sadly",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","sake",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","san",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","sanctioned",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","scarcely",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","scorn",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","scourge",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","scribbled",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","scripture",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","secretarial",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","secure",1,3690,0.0002710027100271,0,0
"Selma","seek",1,3690,0.0002710027100271,0,0
"Selma","seeking",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","seem",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","seen",1,3690,0.0002710027100271,0,0
"Selma","segregation",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","seize",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","send",1,3690,0.0002710027100271,0,0
"Selma","seneca",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","sentencing",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","series",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","serve",1,3690,0.0002710027100271,0,0
"Selma","served",1,3690,0.0002710027100271,0,0
"Selma","serves",1,3690,0.0002710027100271,0,0
"Selma","service",1,3690,0.0002710027100271,0,0
"Selma","sewell",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","sexual",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","shadow",1,3690,0.0002710027100271,0,0
"Selma","shake",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","shaping",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","shed",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","ships",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","shook",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","shores",1,3690,0.0002710027100271,0,0
"Selma","shuttlesworth",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","sights",1,3690,0.0002710027100271,0,0
"Selma","single",1,3690,0.0002710027100271,0,0
"Selma","sit",1,3690,0.0002710027100271,0,0
"Selma","skills",1,3690,0.0002710027100271,0,0
"Selma","skyscrapers",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","slavery",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","slaves",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","small",1,3690,0.0002710027100271,0,0
"Selma","soap",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","social",1,3690,0.0002710027100271,0,0
"Selma","sojourner",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","soldiers",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","solemn",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","someone",1,3690,0.0002710027100271,0,0
"Selma","songs",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","sorrow",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","sound",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","soviet",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","soweto",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","spanned",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","spawned",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","spiked",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","splintered",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","squarely",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","stain",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","stampede",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","stand",1,3690,0.0002710027100271,0,0
"Selma","stands",1,3690,0.0002710027100271,0,0
"Selma","star",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","states",1,3690,0.0002710027100271,0,0
"Selma","static",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","station",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","stay",1,3690,0.0002710027100271,0,0
"Selma","stealing",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","steps",1,3690,0.0002710027100271,0,0
"Selma","stirred",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","stock",1,3690,0.0002710027100271,0,0
"Selma","stocked",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","stone",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","storytellers",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","stowed",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","straight",1,3690,0.0002710027100271,0,0
"Selma","strivers",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","struck",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","stunted",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","sturdier",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","subject",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","submit",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","success",1,3690,0.0002710027100271,0,0
"Selma","successive",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","sudan",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","suffer",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","suggest",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","suitable",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","sunday",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","sung",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","suppression",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","surely",1,3690,0.0002710027100271,0,0
"Selma","surface",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","survivors",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","susan",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","sweat",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","swung",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","symbolize",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","tactics",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","taken",1,3690,0.0002710027100271,0,0
"Selma","talk",1,3690,0.0002710027100271,0,0
"Selma","talkers",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","taught",1,3690,0.0002710027100271,0,0
"Selma","teach",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","teaches",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","tears",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","technological",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","tell",1,3690,0.0002710027100271,0,0
"Selma","temples",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","tensions",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","test",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","thank",1,3690,0.0002710027100271,0,0
"Selma","themselves",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","they'd",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","they're",1,3690,0.0002710027100271,0,0
"Selma","thick",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","things",1,3690,0.0002710027100271,0,0
"Selma","think",1,3690,0.0002710027100271,0,0
"Selma","thirty",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","though",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","thought",1,3690,0.0002710027100271,0,0
"Selma","threatened",1,3690,0.0002710027100271,0,0
"Selma","tired",1,3690,0.0002710027100271,0,0
"Selma","told",1,3690,0.0002710027100271,0,0
"Selma","tomorrow",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","toothbrush",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","touch",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","toward",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","towards",1,3690,0.0002710027100271,0,0
"Selma","towns",1,3690,0.0002710027100271,0,0
"Selma","tradition",1,3690,0.0002710027100271,0,0
"Selma","trained",1,3690,0.0002710027100271,0,0
"Selma","trampling",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","transcending",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","travelers",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","tribulation",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","triumphed",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","trumpet",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","trust",1,3690,0.0002710027100271,0,0
"Selma","try",1,3690,0.0002710027100271,0,0
"Selma","tunis",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","turbulent",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","tuskeegee",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","two",1,3690,0.0002710027100271,0,0
"Selma","ukraine",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","ultimately",1,3690,0.0002710027100271,0,0
"Selma","uncomfortable",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","unconstrained",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","understood",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","unencumbered",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","unfair",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","unfairness",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","unfamiliar",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","unitarian",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","united",1,3690,0.0002710027100271,0,0
"Selma","unjust",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","unsung",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","until",1,3690,0.0002710027100271,0,0
"Selma","urgency",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","verse",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","very",1,3690,0.0002710027100271,0,0
"Selma","veterans",1,3690,0.0002710027100271,0,0
"Selma","victory",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","vindicate",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","visible",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","vivian",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","voiceless",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","volunteers",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","voter",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","w",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","wage",1,3690,0.0002710027100271,0,0
"Selma","waiting",1,3690,0.0002710027100271,0,0
"Selma","walk",1,3690,0.0002710027100271,0,0
"Selma","walked",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","wall",1,3690,0.0002710027100271,0,0
"Selma","wanton",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","warriors",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","washington",1,3690,0.0002710027100271,0,0
"Selma","waving",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","weakened",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","wealth",1,3690,0.0002710027100271,0,0
"Selma","week",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","west",1,3690,0.0002710027100271,0,0
"Selma","what's",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","whatever",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","whether",1,3690,0.0002710027100271,0,0
"Selma","while",1,3690,0.0002710027100271,0,0
"Selma","whites",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","whitman",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","whose",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","williams",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","wills",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","wings",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","woke",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","wonders",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","world's",1,3690,0.0002710027100271,0,0
"Selma","worse",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","writers",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","written",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","wrought",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","yearning",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","yoke",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"Selma","you're",1,3690,0.0002710027100271,0,0
"Selma","younger",1,3690,0.0002710027100271,0,0
"Selma","yourself",1,3690,0.0002710027100271,0.693147180559945,0.000187844764379389
"SOTU_15","13",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","14",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","180,000",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","1999",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","20",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","2007",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","2008",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","2010",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","2015",1,6828,0.000146455770357352,0,0
"SOTU_15","20th",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","3,000",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","43",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","5",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","50th",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","700,000",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","750",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","800,000",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","95",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","abandon",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","able",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","abortions",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","abroad",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","abuse",1,6828,0.000146455770357352,0,0
"SOTU_15","abusive",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","accept",1,6828,0.000146455770357352,0,0
"SOTU_15","accountants",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","accumulated",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","actions",1,6828,0.000146455770357352,0,0
"SOTU_15","actively",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","activities",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","actual",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","actually",1,6828,0.000146455770357352,0,0
"SOTU_15","adapt",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","address",1,6828,0.000146455770357352,0,0
"SOTU_15","administration",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","admit",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","adopt",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","ads",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","advance",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","advocate",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","advocates",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","agencies",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","aisle",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","alienating",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","alike",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","alliances",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","allow",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","allowing",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","alone",1,6828,0.000146455770357352,0,0
"SOTU_15","along",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
